ENODEB_ID,CELL_ID,INDOOR,ENODEB_TYPE,PU_ID,NBR_DISTANCE_VORONOI,SITE_DENSITY_TYPE,SERVING_TYPE,ANTENNA_ID,LONGITUDE,LATITUDE,AZIMUTH,BEAMWIDTH_H,PATHLOSS_DISTANCE,FINAL_DISTANCE
13581,41,0,1,9107,4193.77,5,0,1,6.900371000000001,46.532104,340,67,1133,12230.28
13581,42,0,1,9107,1718.65,3,0,1,6.900371000000001,46.532104,120,67,1076,9125.63
13581,43,0,1,9107,2813.9,4,0,1,6.900371000000001,46.532104,200,67,1126,8675.02
119534,41,0,1,9109,1393.44,3,0,1,8.69568,47.498584,325,58,1061,5959.46
119537,3,0,1,9104,2687.94,4,0,1,8.521005,47.305525,180,65,928,8558.94
119537,42,0,1,9104,796.0,2,0,1,8.521005,47.305525,100,67,843,3043.39
119534,23,0,1,9109,1201.36,3,0,1,8.69568,47.498584,70,70,2551,3186.25
119537,43,0,1,9104,2687.94,4,0,1,8.521005,47.305525,180,67,807,8558.94
13554,2,0,1,9106,3835.3,5,0,1,7.308909,46.889953999999996,80,66,2038,11657.59
13554,21,0,1,9106,3578.91,4,0,1,7.308909,46.889953999999996,330,60,3779,10775.68
13554,22,0,1,9106,3835.3,5,0,1,7.308909,46.889953999999996,80,60,3666,11657.59
13554,23,0,1,9106,997.09,2,0,1,7.308908,46.889899,230,60,3183,4347.87
13554,3,0,1,9106,997.09,2,0,1,7.308908,46.889899,230,66,1750,4347.87
13554,41,0,1,9106,3578.91,4,0,1,7.308909,46.889953999999996,330,65,1573,10775.68
13554,42,0,1,9106,3835.3,5,0,1,7.308909,46.889953999999996,80,65,1640,11657.59
13554,43,0,1,9106,997.09,2,0,1,7.308908,46.889899,230,65,1409,4347.87
13567,1,0,1,9107,4281.72,5,0,1,6.909809,46.691896,20,66,1798,10677.869999999999
13567,2,0,1,9107,3489.69,4,0,1,6.909809,46.691896,130,66,1690,11656.52
13567,21,0,1,9107,4281.72,5,0,1,6.909809,46.691896,20,60,3876,10677.869999999999
13567,22,0,1,9107,3489.69,4,0,1,6.909809,46.691896,130,62,3696,11656.52
13567,23,0,1,9107,4245.66,5,0,1,6.909809,46.691896,240,60,3920,10680.73
13567,3,0,1,9107,4245.66,5,0,1,6.909809,46.691896,240,66,1801,10680.73
